"id","MS2 name","MS2 score","MS1 name","MS1 ppm","type","mzmed","rtmed","QC01_pos.QC01","QC010_pos.QC010","QC02_pos.QC02","QC03_pos.QC03","QC04_pos.QC04","QC05_pos.QC05","QC06_pos.QC06","QC07_pos.QC07","QC08_pos.QC08","QC09_pos.QC09","A01_pos.A01","A02_pos.A02","A03_pos.A03","A04_pos.A04","A05_pos.A05","A06_pos.A06","A07_pos.A07","A08_pos.A08","A09_pos.A09","A10_pos.A10","A13_pos.A13","A14_pos.A14","A15_pos.A15","A16_pos.A16","A17_pos.A17","A18_pos.A18","B01_pos.B01","B02_pos.B02","B03_pos.B03","B04_pos.B04","B05_pos.B05","B06_pos.B06","B07_pos.B07","B08_pos.B08","B09_pos.B09","B10_pos.B10","B13_pos.B13","B14_pos.B14","B15_pos.B15","B16_pos.B16","B17_pos.B17","B18_pos.B18","C01_pos.C01","C02_pos.C02","C03_pos.C03","C04_pos.C04","C05_pos.C05","C06_pos.C06","C07_pos.C07","C08_pos.C08","C09_pos.C09","C10_pos.C10","C11_pos.C11","C12_pos.C12","C13_pos.C13","C14_pos.C14","C15_pos.C15","C16_pos.C16","C17_pos.C17","C18_pos.C18","D01_pos.D01","D02_pos.D02","D03_pos.D03","D04_pos.D04","D05_pos.D05","D06_pos.D06","D07_pos.D07","D08_pos.D08","D09_pos.D09","D10_pos.D10","D11_pos.D11","D12_pos.D12","D13_pos.D13","D14_pos.D14","D15_pos.D15","D16_pos.D16","D17_pos.D17","D18_pos.D18"
22218,NA,NA,"(3a,5b,7a,12a)-24-[(carboxymethyl)amino]-1,12-dihydroxy-24-oxocholan-3-yl-b-D-Glucopyranosiduronic acid;","2.92184599381506;","MS1 mz matched",664.3316948,367.875,6073.30014,3811.2206,4783.239633,5244.560242,5777.625864,4863.506,5849.572267,4992.593571,4616.724,5170.446,3869.074029,4088.5,3044.853,2400.841333,1393.01004,4820.757667,2031.316667,4588.322749,1906.154593,3138.933333,2665.598206,6916.5414,4728.325043,3093.387984,4940.648077,7389.173077,7706.522143,4741.846923,3514.7798,6515.38616,2211.512875,6312.756485,4165.431826,5477.073608,5195.619,3005.236732,2630.181842,9962.506667,3311.734462,2083.2,6303.218618,11859.35338,8382.878606,2673.46863,3648.744273,5826.633151,2285.859058,3104.666667,7259.680176,3858.249231,1591.077667,3630.733714,5731.518395,6625.083613,2862.606326,7026.836431,6179.862051,1110.910034,8206.354797,7194.054154,6715.021733,2645.389385,4334.590555,3110.255786,2515.786743,4448.0722,4663.4175,3537.678955,4485.085714,5446.536861,3848.619231,2612.478473,2118.453717,7854.882798,6830.647316,940.9975962,6500.603846,6854.081994
22242,"SANGUINARINE",0.7492,NA,NA,"MS2 forward",665.2035325,361.627,3891.615012,2471.7696,2341.102576,2844.336544,2543.880657,2307.015455,2186.709,2999.736824,3198.8285,2242.442222,2373.134314,2782.2098,2334.984,2443.256462,2376.855,3025.794333,2197.92041,2607.696952,2127.56134,2205.0828,2745.5465,2015.073529,1949.375934,2575.446115,1562.4,2638.908333,2309.067857,3282.594478,1869.81025,3641.964569,2856.328125,3644.488203,2138.506694,2320.328086,2822.3888,1931.708274,3016.615444,2853.119097,1456.844,2673.292947,3622.421406,3722.657143,2762.144518,2522.848256,1723.387909,3860.896114,3401.969231,2047.115259,2966.713281,2984.354004,1743.74564,2423.049538,3065.82196,3661.41374,2689.352772,3069.087982,2166.744832,2850.6075,3765.854122,2758.4336,3775.418,2197.869933,2315.220575,2783.534632,1898.806494,1855.063636,2799.07125,2231.848984,2632.935944,1942.656244,2023.45,1643.789025,3353.318307,2340.903309,3432.9306,2198.561,2718.18275,2788.562663
22266,NA,NA,"Campesteryl elaidate;alpha-Amyrin palmitate;DH;DPNH;Reduced nicotimide adenine dinucleotide;alpha-DH","11.6275678209379;11.6275678209379;13.7324604344513;13.7324604344513","MS1 mz matched",666.1339338,457.978,3608.953505,3662.789529,3057.287704,4331.235897,4571.223009,2947.166559,3146.310316,2844.285273,4735.169278,3758.904118,3011.545466,3308.785565,1049.073188,2682.276667,1586.423263,4944.898824,2414.287805,2808.00787,2964.927287,2749.380333,2251.725413,1876.090688,1543.91828,3886.310173,2155.596068,3246.2745,3404.022978,4451.647913,1220.302609,2657.550641,3010.152633,2710.491764,1761.934509,3211.018244,3262.88052,2083.303626,4076.96084,2595.01297,1044.604333,3161.3455,3797.726378,6457.382118,6817.930088,3614.040659,1209.1245,4783.298035,2842.508071,1964.788583,2239.93768,3219.296667,1985.53308,1232.185,3839.266383,5852.181346,4064.458869,3245.821779,2074.879289,1651.193,7682.648089,4709.007636,4903.133375,2083.86329,2194.95508,2326.189414,2094.075668,2706.916167,2548.059063,2028.345279,2065.007667,2590.461355,2617.573333,1232.337952,3649.586643,3979.583876,1753.671429,1648.015871,4240.91775,5028.568095
22278,NA,NA,"Jubanine C;Amphibine B","17.4987073223849;17.5281656768127","MS1 mz matched",666.3693625,252.5475,3630.152276,3428.303036,3355.446,3622.521,3172.268703,515.214,3254.14506,3465.632248,3212.803753,3234.529651,438.1,1272.210059,2293.778348,2618.562129,1408.755139,4717.430398,1463.896375,1173,1056.795,5594.414238,1536.9335,3873.89718,1055.1442,4706.62775,2934.243024,3327.726343,1339.997964,2344.125009,1890.929631,5569.991667,1205.408791,9687.999214,2710.299,5277.3735,1942.346732,2550.765833,914.5385742,2239.321,939.209137,2000.132622,2744.9455,8149.486667,2797.970778,7590.271154,1971.319675,6032.988,1245.235832,12307.88025,1115.756166,3511.392993,3012.231623,2670.669434,4426.088,1517.768083,1111.693846,2148.231077,863.7018814,1520.064073,5864.185815,8261.196979,1700.759684,846.6168533,2675.4,3020.43254,1385.878,6003.409958,1594.173848,3498.237273,1770.862427,2467.8689,3659.945068,1602.979091,1859.714818,2198.566067,1153.67585,1634.289218,2576.183133,4131.710455
22279,NA,NA,NA,NA,"Unmapped",666.3923268,252.52,3453.70704,3457.344,3351.509971,3617.939409,3697.719531,3540.333333,3272.228182,3477.977273,3156.01,3224.173333,1386.159206,1272.210059,2293.778348,2800.196,1703.065412,4613.738,1463.896375,1272.090446,1045.417802,5597.931818,1585.391739,3891.909091,1064.051297,4699.476746,2946.696,3110.319,1334.464746,2322.2034,1854.3993,5552.121332,1213.2191,9732.419632,2213.853223,5308.095992,1937.5125,2556.617987,871.7583333,2214.09653,1042.308571,2646.018485,2787.313768,8189.929455,3187.553586,7508.512878,1964.228849,5794.398859,1203.403333,12466.01077,1110.77776,3500.246154,3063.013333,2678.14,4288.768643,1474.446634,1139.82476,2119.405201,863.7018814,1543.95,5615.405296,8394.701333,1700.759684,829.267875,2684.862962,3042.106364,1434.764508,5952.705,1597.697727,3475.434874,1761.57,2560.226317,10721.18376,1653.810225,1717.819443,1570.254639,1142.953636,1642.446,3198.009615,4198.776466
22293,NA,NA,NA,NA,"Unmapped",667.1318062,232.8425,6092.038809,4867.0785,3627.066364,3474.654766,3938.213078,4212.284444,3493.23,5047.430294,5134.59,4028.704615,2074.805511,4547.852143,1046.134487,861.3771409,803.5485714,3536.396346,1295.1005,2192.04102,1301.241777,2432.922625,1648.823768,941.2345675,1177.546646,1658.647487,2108.035588,984.9918037,8818.5726,12483.14421,1559.272,1588.562946,2441.725,4055.272137,4261.582397,3478.578313,5323.656867,792.7548218,6370.491,1151.458893,3833.284333,3754.488947,5090.987686,1230.553692,14480.99537,10329.85232,2983.822957,4845.275219,11909.28373,10436.81275,5136.526231,10020.56314,15361.75017,1827.547778,10575.47328,599.96,5799.512929,1411.736122,7697.004869,8955.913765,11263.55516,2191.718667,3750.19125,3320.824152,1129.594701,510.6542857,1210.67931,3279.459412,3474.323111,1389.901379,2330.981121,1026.954713,2869.32875,1988.034439,1634.313411,1795.819256,908.4942857,1207.809786,2413.687143,825.2378235
22298,"Maltotetraose",0.7584,NA,NA,"MS2 forward",667.2327256,475.6585,7054.476275,11732.14369,10380.46804,13004.00626,15393.12139,8701.100857,11212.35792,9983.458235,10112.21683,9950.682214,9384.419468,6453.671538,4290.629933,7757.696857,5266.397357,13193.472,6566.873385,7709.112141,6653.689392,6789.307143,7529.87461,4985.917143,4134.947624,11821.42502,4014.615,6095.214071,9623.3856,5498.388,2638.8,12428.17818,8807.947158,13965.55811,7912.014239,8145.848772,7518.532105,5290.054419,9536.08698,5974.663892,4266.985333,8619.277778,9181.834799,14206.509,20312.61161,13062.0867,5716.602667,19923.97677,10047.20192,14637.11079,15562.45305,9187.890937,8332.853053,3097.269,6247.747541,15321.27629,14741.6733,12760.04297,7154.168625,6490.3258,21392.55319,20970.9161,12270.25333,3709.138889,6304.639878,5276.093333,6826.620244,5102.8795,8507.70975,5564.132222,7890.329786,6333.844757,7820.2924,3301.886932,14193.03836,11670.21797,4840.267917,6194.889857,7508.300429,6571.800777
22323,NA,NA,"Campesteryl stearate;CE(19:0);Adenosine 5'-pentaphosphate","6.54313376406367;6.54313376406367;8.4917606597484","MS1 mz matched",668.1464652,26.606,2445.50235,2345.618118,3731.222426,4267.109666,3931.986867,2194.399,2400.111143,2771.478,2647.437716,2025.459813,2465.06383,10732.34093,3222.62241,4680.912551,4142.969152,1435.884313,7999.809267,2278.001807,1487.689538,3683.148379,1503.631421,4055.832125,2106.284813,2949.271714,4393.302746,1710.130333,3085.11,2825.38529,2429.980708,4342.511219,2467.175,2899.903537,4073.729768,3563.930499,2893.998353,8259.881317,1145.529,3007.846661,1509.679333,4725.243616,2505.325615,10124.32113,5384.415239,5223.361077,4179.683,6171.122318,3517.763529,2391.647222,5954.02634,4603.900983,3464.05255,3624.071556,4410.281832,7660.317094,5353.755383,4701.682046,4373.6805,3012.83304,6662.817803,2923.967353,2314.252458,2074.062832,2485.359326,3957.347832,976.8492,2284.514977,3032.630178,1424.753237,3395.118204,2293.577803,2014.705649,1569.312989,1711.928222,3935.281139,6957.746538,5712.710595,2920.584385,2228.947062
22339,NA,NA,NA,NA,"Unmapped",668.8962535,347.255,61304.25714,33571.37638,32657.68444,34157.17706,31398.66006,47457.17833,35854.9,40904.98306,60000.10778,35037.61456,20446.78515,54532.586,53944.1165,51647.80735,24363.00533,88256.4465,37167.147,23786.2751,9612.33327,8860.107857,20611.21105,35218.59467,27528.58943,18468.75243,36069.55688,41736.15788,32135.5125,42688.34131,59267.63072,27782.49095,13948.06553,51557.49156,72295.09234,16978.49231,22806.81306,19201.12584,26160.955,23223.72746,21193.9,24454.99665,12071.14522,31206.94,17438.57843,13253.13395,29567.54778,27851.89456,34139.105,23444.55041,22552.40088,21240.96857,20265.66657,28521.59947,56754.59536,21583.44878,14097.04302,10069.21009,11301.04183,11828.679,10896.65471,28989.568,83789.121,40609.21089,27858.00064,76916.96606,19664.78714,42718.89337,67777.14963,19877.98592,79958.29632,23062.90461,52912.89471,15938.11263,32326.72826,22323.76827,37605.252,47646.82,30105.3742,53741.25533
22358,NA,NA,NA,NA,"Unmapped",670.4084096,241.867,2077.513835,2152.761,2526.969711,1819.858154,1903.904694,2192.736333,2311.79848,1962.055,2567.216667,1962.72875,1791.69257,457.522025,1399.862857,1180.263,993.5828571,1382.535847,626.0442875,989.4829298,235.0004807,692.12,900.1841518,6605.9982,898.1967621,378.2065866,548.5906601,1635.0235,3873.483,3236.707875,372.1289063,2169.957545,286.3692169,1346.352308,610.0530879,1058.277459,1446.009067,265.0999908,780.8522339,3516.09137,290.3348262,921.8231964,1809.59774,4558.8,3743.099327,738.5176392,456.654,1542.089905,1276.97625,660.5391214,1219.272054,343.1962542,522.45725,183.4231873,1324.502487,572.7809168,526.9951019,2282.278422,841.1663818,353.2493083,4216.437927,2836.4425,4569.904286,372.1859894,1293.349812,2251.5675,668.7120972,1008.7,596.9772,347.1599928,1361.5875,804.3271746,847.3752,421.0792847,1415.662109,1877.10675,727.16,505.112915,2440.675,2186.938507
22361,NA,NA,NA,NA,"Unmapped",670.7213671,319.705,21686.33172,10658.78614,7763.667979,11767.77081,11288.54917,15198.64364,9918.867143,12663.8415,16228.44886,11843.38676,11404.80997,14672.12886,14011.5885,14159.385,13731.84476,19464.7565,7983.74835,9050.704346,5766.765198,7405.37,10438.18044,19859.247,11736.79281,9714.644142,15309.02868,26278.93482,18323.35676,13199.91557,10629.4689,4651.662388,12581.622,6645.131138,8465.026056,7887.603647,16927.0245,7410.624738,11587.13577,7887.488098,5410.381095,9222.49119,14611.55013,15835.83975,7959.125295,6658.46909,8313.65892,5577.97906,12278.12163,7658.949571,5353.046026,12771.1569,7009.577421,9710.347,14015.39272,8684.803227,11688.64031,7019.734497,6803.655725,12823.9826,8742.051294,18671.56359,17736.15805,15733.44177,12587.30376,5945.808474,10142.02148,17801.15714,14091.25971,8031.271833,25214.16223,9822.115167,30339.49132,8404.072655,23214.626,10766.16037,11883.762,11342.86696,20451.3911,14181.92845
22394,NA,NA,NA,NA,"Unmapped",672.8544302,347.524,9098.241005,12464.25943,14638.64406,14546.72201,13149.45278,8441.174308,14763.15857,13297.00579,13006.287,12353.40769,8753.147542,10307.60743,10783.18786,9797.309333,8944.5,13658.44273,15136.98836,10585.79624,5430.007953,4242.86375,8447.793015,7282.104167,11294.03946,9622.353656,6743.743385,9130.639312,7432.698429,9023.917154,11637.6655,13177.67883,2605.035556,18425.23683,21205.92163,9509.183968,8362.124462,9430.478929,5654.867692,11726.11419,8263.84,10331.79446,7298.684593,12607.54667,8191.98761,5644.36615,5517.45,10798.20247,5796.358333,8516.406545,13183.44994,4885.1985,4687.807248,6342.373714,9869.082723,10073.53885,6891.428551,5368.454486,4308.748497,2743.643636,5309.769707,5962.69,16798.47829,8206.659143,13048.66733,24091.4055,8603.911774,9794.571429,14743.18625,9633.296356,11534.64357,11549.62291,11128.346,7807.682515,12511.78707,10544.46475,15905.32014,17699.39733,10418.692,17655.93941
22402,NA,NA,"Myricanol 5-(6-galloylglucoside);","11.1617574703747;","MS1 mz matched",673.2493094,234.2315,5751.38623,4197.868,4007.544647,3643.105848,3854.849749,5051.371875,4120.921176,4064.365714,4261.862125,3361.895714,2891.849564,2833.627143,4009.730813,3704.731333,5184.532091,4456.075714,4768.245,1665.696958,777.4553622,1382.323286,1247.431815,1283.504467,2501.231045,4277.324825,2981.662222,4776.618667,3575.146846,7101.833846,1389.229118,11052.67759,1557.271225,2966.79253,1828.317483,2859.489349,2505.149364,517.9212423,2069.268808,1417.927475,2307.091788,2467.774824,3177.866135,4608.602308,1600.920967,715.2327805,838.0785904,960.5255476,1210.221475,856.3257773,629.3321698,882.8523211,1058.183919,811.7412088,1076.537704,708.9156647,368.4078,816.6492048,1164.537557,1235.420493,1129.877308,2243.33652,13733.13067,4283.673333,2762.19574,3557.90175,1121.353918,4642.649,4321.270688,4111.194098,3994.811071,1461.653023,9324.972222,1635.217119,3356.591636,4551.296692,5908.186667,5169.01175,2855.511214,6569.866864
22404,NA,NA,NA,NA,"Unmapped",673.2803391,38.2275,2107.368946,2864.211429,2654.595839,4063.449989,3773.002141,2264.315882,3609.8526,3304.4445,2885.998875,2753.798194,867.8589821,682.4177206,1296.51,1722.194333,873.0574286,736.7815176,1803.938414,507.6839151,901.6326116,1148.826556,3108.73137,907.7843594,569.9936938,894.0316861,1691.631924,963.8173333,4548.572389,4384.62881,4338.263875,6427.69986,6678.510183,3578.142648,8435.691219,1912.091255,3703.324438,2845.619155,8156.094912,6751.402149,2602.522,3917.877167,4880.168467,6070.8885,5835.643596,4832.899882,5017.5762,14677.27742,7114.805463,7908.50957,11474.23513,2625.36956,3040.5085,6431.821463,7353.500999,3492.205048,10055.28665,9203.059284,3698.577442,2267.019556,13998.5447,6096.796875,771.84,423.4737719,1227.24785,1094.383247,1914.570621,760.0898516,1811.344286,725.6376953,1038.487989,545.7703918,763.0205383,1063.40574,3366.331019,1934.031738,810.3561429,1172.193429,1991.109549,861.1752746
22427,NA,NA,NA,NA,"Unmapped",674.3764464,252.4545,3147.54749,5777.535,4817.969996,5713.64968,4975.151984,4888.210909,5461.069091,4950.262727,4979.918182,5241.047692,7537.985647,3506.389091,4366.772727,5522.3,5724.058091,4589.505,4865.006667,1542.793579,765.6188965,1632.61,2760.071255,1276.855455,1307.386438,2864.520841,1476.15364,3692.906,10388.82286,7913.165,3074.239636,5100.53317,3006.75,3815.850174,3845.710449,2723.577171,1881.751667,1012.854403,4937.957308,269.5848083,996.4275918,2941.879818,2032.729209,3087.384182,10970.39081,5967.519637,3905.0648,11699.52764,7085.670833,5760.025385,7870.831582,3028.8375,1354.7,1268.104615,4341.062082,3262.453693,4708.090535,1956.109027,1356.633476,4442.205,7679.411566,6780.313077,11587.03,2529.552,5048.123328,6595.06,2130.239306,4248.692308,5567.547091,2672.554407,2927.537667,415.4221939,4160.410733,1861.438513,6750.716812,1295.25015,2319.982909,3002.064909,3902.019,3699.384715
22431,NA,NA,NA,NA,"Unmapped",674.6808529,319.815,35949.82507,35031.05571,30251.1636,38961.11884,40942.13098,28283.30632,37770.8445,33276.432,33909.11586,40437.16824,39589.31939,29628.9532,25683.47557,25213.85141,39280.98464,37238.8159,27167.499,33173.93373,19550.60299,26706.22214,30511.9784,34037.019,39152.955,37993.90837,28701.48977,45907.45441,34485.19468,25304.42786,20717.65486,14216.84937,22036.54762,26444.85313,28562.10453,29122.77093,34437.06,28946.42417,20417.99062,29845.52811,15876.51043,29298.77423,47965.94205,53518.53386,25592.70957,22731.50432,15207.91905,16797.59555,23966.3214,23673.11686,19001.11242,25180.50367,11002.46545,19904.11286,25327.64262,27717.22765,38837.87639,27688.72534,20367.9719,23966.48243,28969.15463,35248.41967,47328.10159,29163.16857,49815.17983,21179.6325,33264.83251,31802.62277,26661.4864,31491.88327,47917.9085,37951.81311,52873.758,31727.34731,55628.49007,37507.33693,42253.22829,38527.33638,54364.46209,45139.4065
22445,NA,NA,"(N-acetylneuraminosyl(a2-6)lactosamine);3-Sialyl-N-acetyllactosamine;6-Sialyl-N-acetyllactosamine;alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine","14.4936912955974;14.4936912955974;14.4936912955974;14.4598748632641","MS1 mz matched",675.2479494,385.904,37756.713,50540.99433,61076.58104,61960.84092,70384.79475,56424.64486,49071.11352,50562.88362,53931.18529,57183.11,57279.48947,37366.60569,24307.98288,31653.92633,36096.80194,49341.1255,48349.18864,43556.96572,40256.02559,42680.706,47430.38395,22225.91932,32823.26038,51646.44491,27098.18367,33929.62382,49370.28052,48694.76547,28552.68438,74637.49987,55905.38618,70254.23239,59756.25716,64872.08114,47213.15959,38343.09092,63368.17094,47554.39983,32549.63769,44977.03667,62598.20698,74628.54735,98839.55331,88744.59338,38204.041,95431.83054,44001.70262,48829.81606,81556.83825,51073.81191,52145.78764,31274.61555,36329.87559,66307.44648,84871.98529,65355.83144,58902.47844,40222.36524,104598.0424,83961.954,56243.105,25887.84947,43605.55035,35952.48667,44882.06401,29588.8755,43741.06594,39494.69554,27774.54425,42167.12178,30800.6145,29657.44813,65288.67032,59495.1195,35867.39888,30855.69124,37553.64637,41834.60047
22460,NA,NA,"Lactodifucotetraose;Novobiocin sodium","-18.9665602590306;9.61820609743872","MS1 mz matched",676.251159,407.764,58598.69989,63028.62024,58965.79804,70314.67765,72035.17659,61755.19527,59156.98717,59850.92017,67266.70738,62649.70163,61176.55204,58759.24671,38731.896,51528.41932,41766.46272,63076.28008,51298.82275,55591.12054,48458.70867,51096.51564,62799.67161,38506.64318,35953.9934,57806.11249,32141.086,44032.11061,75603.81346,78541.34371,36314.32909,74471.5295,58498.06463,61031.182,67119.7,68668.88283,60022.377,43131.02199,76353.1262,46144.74163,34509.843,56523.56436,64267.70583,88052.00279,109147.6236,83128.14555,49940.318,96857.4962,61388.00212,54748.18286,79522.8444,61193.92608,57985.90129,36413.24917,58814.41964,72824.17505,100139.9634,62252.13573,51668.48748,59380.29275,106798.8671,89060.97,75090.07612,40779.7907,48026.45966,41805.75804,48476.93017,44985.36183,55556.40265,42807.06984,43631.24373,40563.75266,43191.62088,36949.08075,84594.24536,64159.86115,43793.7955,31921.30826,55735.02,46818.9149
22462,NA,NA,"Fucoxanthin;Fucoxanthin","-11.1472354615621;-11.0870924525097","MS1 mz matched",676.4496548,46.384,3299.30395,2963.8125,3896.289135,4250.67516,4673.84779,3185.683125,3585.688588,3320.3151,3702.460909,3347.868667,1142.646641,2131.180733,1074.554403,2881.103452,648.5471463,944.0294566,1394.461277,1282.063909,762.5619965,15224.80857,1093.666317,798.6924744,1536.029097,711.02,1258.494351,1319.37,1157.842255,810.8792839,974.3063393,1155.404881,1129.692535,527.6527143,1108.766998,693.0085175,17482.157,644.4377899,693.1389533,631.9627207,3173.67,1048.52493,582.822,29380.24444,1262.051388,971.2679291,316.8413086,1083.772447,799.8429657,998.444018,618.4069145,853.4778166,433,882.3742264,896.4276869,20816.69221,717.192908,1067.668916,3546.045164,1289.960299,907.1072426,4550.4879,851.6237882,560.3643677,1223.535277,1724.008188,987.256461,996.0179901,1233.498415,1008.431791,906.25,868.2392294,673.4848389,8767.464643,1050.834272,1320.48503,2810.048,72930.53571,1105.099292,4297.476234
22466,NA,NA,NA,NA,"Unmapped",676.8139673,347.6085,23065.7727,34756.605,45308.79269,44973.17579,39715.00551,22158.35421,46306.14631,35609.79682,27871.52256,38458.21441,32342.1074,24733.28067,29422.97047,25134.5655,31002.972,34704.00662,50674.17272,38675.27988,16371.15885,13026.03731,26608.76767,19705.77929,37399.36247,29827.15025,18191.48247,22405.6624,19284.832,21687.50654,28058.54347,44964.77234,6458.3935,61921.59773,64197.52316,35319.96614,22757.51453,31197.11053,11391.09538,38357.06816,26204.24107,25739.07921,19788.44141,31209.96923,24046.24127,18638.26982,14468.65,32376.7204,15779.55579,25043.21443,47677.05314,11287.66246,11146.52757,14608.26536,27348.6433,29478.87743,22100.80212,19238.20232,13938.3454,5657.365182,17320.98073,13784.50485,41957.075,19464.33571,43323.49208,66486.0605,25425.47885,22896.19463,40298.54889,31032.18567,29204.33824,37266.30615,26945.8835,28396.6141,35017.36914,31834.81686,45806.39365,50268.054,24643.138,53558.73021
22483,NA,NA,"3'-Sialyllactose;6'-Sialyllactose;","5.32507593103594;5.32507593103594;","MS1 mz matched",678.1853055,412.358,9548.053781,6526.4915,5582.298693,5771.250873,5886.341177,5965.628571,5392.041,6361.725,5911.797273,6349.505143,5654.868866,11193.65,9023.33028,6087.857143,6626.928571,6358.718,6507.465,5916.266388,5601.532548,5908.195385,6426.030143,7902.082286,4588.325289,4754.930396,4541.667462,5441.191429,7069.4888,9770.266,7310.134286,6679.454489,5525.4265,4809.354292,6361.419852,5349.873488,6209.751571,4896.977504,7180.2694,5037.437946,3893.7086,5563.498643,5412.451951,6122.552615,6427.226379,6596.904436,5181.267857,6007.318491,10264.03047,5594.910846,5875.023808,5727.271429,5123.384,7287.703077,8638.003823,5220.696665,5344.348328,4786.32944,4603.391531,7876.119933,5960.005973,5588.0295,7170.819286,8238.03,5079.392718,6424.053714,6060.157785,8971.150571,6592.066714,5625.217905,5791.990667,4527.895776,6691.2174,4080.689639,6958.071252,6551.222338,5364.042857,4283.771643,7171.965286,5054.007493
